,ZCTA5CE10,NAME,CBSAFP
27832,28110,"Albemarle, NC",10620
27833,28112,"Charlotte-Concord-Gastonia, NC-SC",16740
27834,56273,"Willmar, MN",48820
27835,47536,,
27836,56744,"Grand Forks, ND-MN",24220
27837,57638,"Bismarck, ND",13900
27838,57641,"Bismarck, ND",13900
27839,57642,"Bismarck, ND",13900
27840,57645,"Bismarck, ND",13900
27841,57648,"Bismarck, ND",13900
27842,57660,"Bismarck, ND",13900
27843,58001,"Wahpeton, ND-MN",47420
27844,58002,"Fargo, ND-MN",22020
27845,56225,,
27846,56226,,
27847,56227,,
27848,56228,"Willmar, MN",48820
27849,56229,"Marshall, MN",32140
27850,56230,"Willmar, MN",48820
27851,56231,,
27852,56232,,
27853,56235,,
27854,56236,,
27855,56237,,
27856,56239,"Marshall, MN",32140
27857,56240,,
27858,56241,,
27859,56243,"Willmar, MN",48820
27860,56244,,
27861,56245,"Marshall, MN",32140
27862,56248,,
27863,56249,,
27864,56251,"Willmar, MN",48820
27865,56252,"Willmar, MN",48820
27866,56253,"Willmar, MN",48820
27867,56255,,
27868,56256,,
27869,56257,,
27870,56258,"Marshall, MN",32140
27871,56260,,
27872,56262,,
27873,56263,"Marshall, MN",32140
27874,56264,"Marshall, MN",32140
27875,56265,,
27876,56266,"Mankato-North Mankato, MN",31860
27877,56266,"New Ulm, MN",35580
27878,56267,,
27879,56270,,
27880,56271,,
27881,31002,"Dublin, GA",20140
27882,31003,"Dublin, GA",20140
27883,31003,"Macon-Bibb County, GA",31420
27884,31005,"Warner Robins, GA",47580
27885,31005,"Macon-Bibb County, GA",31420
27886,31006,"Thomaston, GA",45580
27887,31007,"Americus, GA",11140
27888,31008,"Warner Robins, GA",47580
27889,31008,"Macon-Bibb County, GA",31420
27890,31009,"Dublin, GA",20140
27891,95681,"Sacramento--Roseville--Arden-Arcade, CA",40900
27892,95681,"Yuba City, CA",49700
27893,95682,"Sacramento--Roseville--Arden-Arcade, CA",40900
27894,95683,"Sacramento--Roseville--Arden-Arcade, CA",40900
27895,95684,"Sacramento--Roseville--Arden-Arcade, CA",40900
27896,95685,,
27897,95686,"Stockton-Lodi, CA",44700
27898,95686,"Sacramento--Roseville--Arden-Arcade, CA",40900
27899,95687,"Vallejo-Fairfield, CA",46700
27900,95688,"Vallejo-Fairfield, CA",46700
27901,95688,"Napa, CA",34900
27902,95689,"Sacramento--Roseville--Arden-Arcade, CA",40900
27903,50163,"Pella, IA",37800
27904,50164,"Des Moines-West Des Moines, IA",19780
27905,50165,,
27906,50166,"Pella, IA",37800
27907,50166,"Des Moines-West Des Moines, IA",19780
27908,50167,"Des Moines-West Des Moines, IA",19780
27909,50168,"Des Moines-West Des Moines, IA",19780
27910,50168,"Newton, IA",35500
27911,50169,"Des Moines-West Des Moines, IA",19780
27912,50169,"Newton, IA",35500
27913,50170,"Pella, IA",37800
27914,50170,"Newton, IA",35500
27915,50171,"Oskaloosa, IA",36820
27916,50173,"Marshalltown, IA",32260
27917,50174,"Des Moines-West Des Moines, IA",19780
27918,50201,"Ames, IA",11180
27919,50206,"Ames, IA",11180
27920,50206,"Marshalltown, IA",32260
27921,50207,"Oskaloosa, IA",36820
27922,50207,"Newton, IA",35500
27923,50208,"Newton, IA",35500
27924,50208,"Marshalltown, IA",32260
27925,50210,"Des Moines-West Des Moines, IA",19780
27926,50211,"Des Moines-West Des Moines, IA",19780
27927,50212,"Boone, IA",14340
27928,50213,"Des Moines-West Des Moines, IA",19780
27929,50214,"Pella, IA",37800
27930,50214,"Newton, IA",35500
27931,50216,"Des Moines-West Des Moines, IA",19780
27932,50217,"Boone, IA",14340
27933,50217,"Fort Dodge, IA",22700
27934,47351,"New Castle, IN",35220
27935,47352,"Connersville, IN",18220
27936,47352,"New Castle, IN",35220
27937,47353,"Cincinnati, OH-KY-IN",17140
27938,47353,"Connersville, IN",18220
27939,47353,"Richmond, IN",39980
27940,47354,"Richmond, IN",39980
27941,47354,"New Castle, IN",35220
27942,47354,"Muncie, IN",34620
27943,47355,"Richmond, IN",39980
27944,47355,"Greenville, OH",24820
27945,47356,"New Castle, IN",35220
27946,47356,"Muncie, IN",34620
27947,47356,"Indianapolis-Carmel-Anderson, IN",26900
27948,47357,"Connersville, IN",18220
27949,47357,"Richmond, IN",39980
27950,47357,"New Castle, IN",35220
27951,47358,"Richmond, IN",39980
27952,47359,"Fort Wayne, IN",23060
27953,47360,"Richmond, IN",39980
27954,47360,"New Castle, IN",35220
27955,47361,"New Castle, IN",35220
27956,47362,"Richmond, IN",39980
27957,47362,"New Castle, IN",35220
27958,47367,"New Castle, IN",35220
27959,47367,"Muncie, IN",34620
27960,47368,"Muncie, IN",34620
27961,47369,"Fort Wayne, IN",23060
27962,47371,"Greenville, OH",24820
27963,47371,"Celina, OH",16380
27964,47373,"Muncie, IN",34620
27965,47374,"Cincinnati, OH-KY-IN",17140
27966,47374,"Richmond, IN",39980
27967,47374,"Greenville, OH",24820
27968,47380,,
27969,47381,,
27970,47382,,
27971,47383,"New Castle, IN",35220
27972,47383,"Muncie, IN",34620
27973,47384,"New Castle, IN",35220
27974,47384,"Indianapolis-Carmel-Anderson, IN",26900
27975,47385,"New Castle, IN",35220
27976,47386,"New Castle, IN",35220
27977,47386,"Muncie, IN",34620
27978,47387,"Connersville, IN",18220
27979,47387,"New Castle, IN",35220
27980,47388,"New Castle, IN",35220
27981,47390,"Greenville, OH",24820
27982,47393,"Richmond, IN",39980
27983,47394,,
27984,47396,"Muncie, IN",34620
27985,47396,"Indianapolis-Carmel-Anderson, IN",26900
27986,47401,"Seymour, IN",42980
27987,47401,"Bedford, IN",13260
27988,47401,"Bloomington, IN",14020
27989,47401,"Indianapolis-Carmel-Anderson, IN",26900
27990,53235,"Milwaukee-Waukesha-West Allis, WI",33340
27991,53295,"Milwaukee-Waukesha-West Allis, WI",33340
27992,61802,"Champaign-Urbana, IL",16580
27993,61810,"Danville, IL",19180
27994,61810,"Champaign-Urbana, IL",16580
27995,61811,"Danville, IL",19180
27996,61812,"Danville, IL",19180
27997,61812,"Champaign-Urbana, IL",16580
27998,53402,"Racine, WI",39540
27999,53402,"Milwaukee-Waukesha-West Allis, WI",33340
28000,61813,"Champaign-Urbana, IL",16580
28001,61814,"Danville, IL",19180
28002,61815,"Champaign-Urbana, IL",16580
28003,61816,"Danville, IL",19180
28004,61816,"Champaign-Urbana, IL",16580
28005,53403,"Chicago-Naperville-Elgin, IL-IN-WI",16980
28006,53403,"Racine, WI",39540
28007,61817,"Danville, IL",19180
28008,53404,"Racine, WI",39540
28009,61818,"Decatur, IL",19500
28010,61818,"Champaign-Urbana, IL",16580
28011,53405,"Racine, WI",39540
28012,11726,"New York-Newark-Jersey City, NY-NJ-PA",35620
28013,11727,"New York-Newark-Jersey City, NY-NJ-PA",35620
28014,11729,"New York-Newark-Jersey City, NY-NJ-PA",35620
28015,11730,"New York-Newark-Jersey City, NY-NJ-PA",35620
28016,11731,"New York-Newark-Jersey City, NY-NJ-PA",35620
28017,11732,"New York-Newark-Jersey City, NY-NJ-PA",35620
28018,11733,"New York-Newark-Jersey City, NY-NJ-PA",35620
28019,11735,"New York-Newark-Jersey City, NY-NJ-PA",35620
28020,11738,"New York-Newark-Jersey City, NY-NJ-PA",35620
28021,11739,"New York-Newark-Jersey City, NY-NJ-PA",35620
28022,60618,"Chicago-Naperville-Elgin, IL-IN-WI",16980
28023,35986,"Fort Payne, AL",22840
28024,35986,"Scottsboro, AL",42460
28025,35987,"Gadsden, AL",23460
28026,35987,"Birmingham-Hoover, AL",13820
28027,35988,"Fort Payne, AL",22840
28028,35989,"Fort Payne, AL",22840
28029,35989,"Chattanooga, TN-GA",16860
28030,35990,"Gadsden, AL",23460
28031,36003,"Montgomery, AL",33860
28032,36005,"Troy, AL",45980
28033,36005,"Eufaula, AL-GA",21640
28034,60619,"Chicago-Naperville-Elgin, IL-IN-WI",16980
28035,36006,"Montgomery, AL",33860
28036,36006,"Birmingham-Hoover, AL",13820
28037,36009,"Enterprise, AL",21460
28038,36009,"Troy, AL",45980
28039,36010,"Enterprise, AL",21460
28040,36010,"Ozark, AL",37120
28041,36010,"Troy, AL",45980
28042,36010,"Eufaula, AL-GA",21640
28043,36013,"Montgomery, AL",33860
28044,36016,"Dothan, AL",20020
28045,36016,"Eufaula, AL-GA",21640
28046,36017,"Dothan, AL",20020
28047,36017,"Ozark, AL",37120
28048,36017,"Eufaula, AL-GA",21640
28049,36020,"Montgomery, AL",33860
28050,60620,"Chicago-Naperville-Elgin, IL-IN-WI",16980
28051,36022,"Montgomery, AL",33860
28052,36024,"Montgomery, AL",33860
28053,36024,"Talladega-Sylacauga, AL",45180
28054,36025,"Montgomery, AL",33860
28055,36026,"Alexander City, AL",10760
28056,36026,"Montgomery, AL",33860
28057,36026,"Talladega-Sylacauga, AL",45180
28058,60621,"Chicago-Naperville-Elgin, IL-IN-WI",16980
28059,60622,"Chicago-Naperville-Elgin, IL-IN-WI",16980
28060,36027,"Dothan, AL",20020
28061,36027,"Eufaula, AL-GA",21640
28062,36027,"Columbus, GA-AL",17980
28063,36028,,
28064,36029,"Troy, AL",45980
28065,36029,"Montgomery, AL",33860
28066,36030,"Montgomery, AL",33860
28067,36031,,
28068,36032,"Montgomery, AL",33860
28069,36033,,
28070,36034,"Enterprise, AL",21460
28071,36034,"Troy, AL",45980
28072,60623,"Chicago-Naperville-Elgin, IL-IN-WI",16980
28073,36035,"Troy, AL",45980
28074,36035,"Montgomery, AL",33860
28075,36036,"Troy, AL",45980
28076,36036,"Montgomery, AL",33860
28077,60624,"Chicago-Naperville-Elgin, IL-IN-WI",16980
28078,36037,"Montgomery, AL",33860
28079,23062,"Virginia Beach-Norfolk-Newport News, VA-NC",47260
28080,43760,"Zanesville, OH",49780
28081,43760,"Columbus, OH",18140
28082,43761,"Columbus, OH",18140
28083,23063,"Richmond, VA",40060
28084,23064,"Virginia Beach-Norfolk-Newport News, VA-NC",47260
28085,23065,"Richmond, VA",40060
28086,23066,"Virginia Beach-Norfolk-Newport News, VA-NC",47260
28087,43762,"Zanesville, OH",49780
28088,43762,"Cambridge, OH",15740
28089,43762,"Coshocton, OH",18740
28090,23068,"Virginia Beach-Norfolk-Newport News, VA-NC",47260
28091,23069,"Richmond, VA",40060
28092,23070,"Virginia Beach-Norfolk-Newport News, VA-NC",47260
28093,49935,"Iron Mountain, MI-WI",27020
28094,49935,"Houghton, MI",26340
28095,23071,"Virginia Beach-Norfolk-Newport News, VA-NC",47260
28096,43764,"Columbus, OH",18140
28097,43766,"Athens, OH",11900
28098,43766,"Columbus, OH",18140
28099,43767,"Zanesville, OH",49780
28100,39755,"Starkville, MS",44260
28101,39755,"West Point, MS",48500
28102,48910,"Lansing-East Lansing, MI",29620
28103,39756,"West Point, MS",48500
28104,48911,"Lansing-East Lansing, MI",29620
28105,48912,"Lansing-East Lansing, MI",29620
28106,48915,"Lansing-East Lansing, MI",29620
28107,39759,"Starkville, MS",44260
28108,39759,"Columbus, MS",18060
28109,39759,"West Point, MS",48500
28110,39760,"Starkville, MS",44260
28111,39762,"Starkville, MS",44260
28112,48917,"Lansing-East Lansing, MI",29620
28113,48921,"Lansing-East Lansing, MI",29620
28114,39766,"Columbus, MS",18060
28115,48933,"Lansing-East Lansing, MI",29620
28116,39767,,
28117,39769,"Starkville, MS",44260
28118,39771,,
28119,49001,"Kalamazoo-Portage, MI",28020
28120,39772,,
28121,66720,,
28122,66724,"Pittsburg, KS",38260
28123,66725,"Parsons, KS",37660
28124,66728,,
28125,66732,,
28126,66733,,
28127,66734,"Pittsburg, KS",38260
28128,66735,"Pittsburg, KS",38260
28129,66736,"Coffeyville, KS",17700
28130,66738,"Kansas City, MO-KS",28140
28131,66739,"Miami, OK",33060
28132,66739,"Joplin, MO",27900
28133,66740,"Parsons, KS",37660
28134,66741,,
28135,66743,"Pittsburg, KS",38260
28136,66746,"Pittsburg, KS",38260
28137,66748,,
28138,66749,,
28139,66751,,
28140,45135,"Wilmington, OH",48940
28141,45135,"Washington Court House, OH",47920
28142,45140,"Cincinnati, OH-KY-IN",17140
28143,45142,"Cincinnati, OH-KY-IN",17140
28144,45142,"Wilmington, OH",48940
28145,45144,"Maysville, KY",32500
28146,45144,"Cincinnati, OH-KY-IN",17140
28147,45145,"Cincinnati, OH-KY-IN",17140
28148,45146,"Wilmington, OH",48940
28149,45147,"Cincinnati, OH-KY-IN",17140
28150,45148,"Cincinnati, OH-KY-IN",17140
28151,45148,"Wilmington, OH",48940
28152,45150,"Cincinnati, OH-KY-IN",17140
28153,45152,"Cincinnati, OH-KY-IN",17140
28154,45153,"Cincinnati, OH-KY-IN",17140
28155,46307,"Chicago-Naperville-Elgin, IL-IN-WI",16980
28156,46310,"Chicago-Naperville-Elgin, IL-IN-WI",16980
28157,46311,"Chicago-Naperville-Elgin, IL-IN-WI",16980
28158,46312,"Chicago-Naperville-Elgin, IL-IN-WI",16980
28159,46319,"Chicago-Naperville-Elgin, IL-IN-WI",16980
28160,46320,"Chicago-Naperville-Elgin, IL-IN-WI",16980
28161,46321,"Chicago-Naperville-Elgin, IL-IN-WI",16980
28162,46322,"Chicago-Naperville-Elgin, IL-IN-WI",16980
28163,46323,"Chicago-Naperville-Elgin, IL-IN-WI",16980
28164,46324,"Chicago-Naperville-Elgin, IL-IN-WI",16980
28165,46327,"Chicago-Naperville-Elgin, IL-IN-WI",16980
28166,46340,"Michigan City-La Porte, IN",33140
28167,46341,"Chicago-Naperville-Elgin, IL-IN-WI",16980
28168,46342,"Chicago-Naperville-Elgin, IL-IN-WI",16980
28169,46345,"Michigan City-La Porte, IN",33140
28170,46346,"Michigan City-La Porte, IN",33140
28171,46347,"Michigan City-La Porte, IN",33140
28172,46347,"Chicago-Naperville-Elgin, IL-IN-WI",16980
28173,80451,,
28174,80452,"Denver-Aurora-Lakewood, CO",19740
28175,80453,"Denver-Aurora-Lakewood, CO",19740
28176,80454,"Denver-Aurora-Lakewood, CO",19740
28177,80455,"Boulder, CO",14500
28178,80456,"Denver-Aurora-Lakewood, CO",19740
28179,80456,"Breckenridge, CO",14720
28180,80457,"Denver-Aurora-Lakewood, CO",19740
28181,81212,"Cañon City, CO",15860
28182,81212,"Colorado Springs, CO",17820
28183,81212,"Denver-Aurora-Lakewood, CO",19740
28184,81220,"Montrose, CO",33940
28185,81221,"Cañon City, CO",15860
28186,81222,"Cañon City, CO",15860
28187,81223,"Cañon City, CO",15860
28188,81224,"Glenwood Springs, CO",24060
28189,81225,"Glenwood Springs, CO",24060
28190,81226,"Cañon City, CO",15860
28191,81227,,
28192,81230,"Montrose, CO",33940
28193,01506,"Worcester, MA-CT",49340
28194,01506,"Springfield, MA",44140
28195,01507,"Worcester, MA-CT",49340
28196,01510,"Worcester, MA-CT",49340
28197,01515,"Worcester, MA-CT",49340
28198,01516,"Providence-Warwick, RI-MA",39300
28199,01516,"Worcester, MA-CT",49340
28200,01518,"Worcester, MA-CT",49340
28201,01518,"Springfield, MA",44140
28202,01519,"Worcester, MA-CT",49340
28203,01520,"Worcester, MA-CT",49340
28204,45217,"Cincinnati, OH-KY-IN",17140
28205,45218,"Cincinnati, OH-KY-IN",17140
28206,45219,"Cincinnati, OH-KY-IN",17140
28207,45220,"Cincinnati, OH-KY-IN",17140
28208,45223,"Cincinnati, OH-KY-IN",17140
28209,45224,"Cincinnati, OH-KY-IN",17140
28210,45225,"Cincinnati, OH-KY-IN",17140
28211,45226,"Cincinnati, OH-KY-IN",17140
28212,45227,"Cincinnati, OH-KY-IN",17140
28213,45229,"Cincinnati, OH-KY-IN",17140
28214,45230,"Cincinnati, OH-KY-IN",17140
28215,45231,"Cincinnati, OH-KY-IN",17140
28216,45232,"Cincinnati, OH-KY-IN",17140
28217,45233,"Cincinnati, OH-KY-IN",17140
28218,45236,"Cincinnati, OH-KY-IN",17140
28219,45237,"Cincinnati, OH-KY-IN",17140
28220,45238,"Cincinnati, OH-KY-IN",17140
28221,45239,"Cincinnati, OH-KY-IN",17140
28222,45240,"Cincinnati, OH-KY-IN",17140
28223,82001,"Cheyenne, WY",16940
28224,82005,"Cheyenne, WY",16940
28225,82007,"Greeley, CO",24540
28226,82007,"Cheyenne, WY",16940
28227,58004,"Fargo, ND-MN",22020
28228,58005,"Fargo, ND-MN",22020
28229,58006,"Fargo, ND-MN",22020
28230,58007,"Fargo, ND-MN",22020
28231,58008,"Wahpeton, ND-MN",47420
28232,58009,,
28233,58011,"Fargo, ND-MN",22020
28234,58012,"Fargo, ND-MN",22020
28235,58013,"Wahpeton, ND-MN",47420
28236,58015,"Wahpeton, ND-MN",47420
28237,58015,"Fargo, ND-MN",22020
28238,58016,,
28239,76645,,
28240,76648,"Corsicana, TX",18620
28241,76649,"Stephenville, TX",44500
28242,76649,"Dallas-Fort Worth-Arlington, TX",19100
28243,76650,"Corsicana, TX",18620
28244,76651,"Corsicana, TX",18620
28245,76651,"Dallas-Fort Worth-Arlington, TX",19100
28246,76652,"Dallas-Fort Worth-Arlington, TX",19100
28247,76653,"College Station-Bryan, TX",17780
28248,76653,"Waco, TX",47380
28249,76654,"Waco, TX",47380
28250,76655,"Waco, TX",47380
28251,76656,"Killeen-Temple, TX",28660
28252,76656,"Waco, TX",47380
28253,76657,"Killeen-Temple, TX",28660
28254,76657,"Waco, TX",47380
28255,76660,,
28256,76661,"Waco, TX",47380
28257,76664,"Waco, TX",47380
28258,76665,,
28259,76666,"Corsicana, TX",18620
28260,76666,"Dallas-Fort Worth-Arlington, TX",19100
28261,76667,,
28262,76670,"Corsicana, TX",18620
28263,76670,"Dallas-Fort Worth-Arlington, TX",19100
28264,76671,,
28265,76673,"Waco, TX",47380
28266,76676,,
28267,31011,"Dublin, GA",20140
28268,31012,"Dublin, GA",20140
28269,31014,"Warner Robins, GA",47580
28270,31014,"Macon-Bibb County, GA",31420
28271,31015,"Albany, GA",10500
28272,31015,"Cordele, GA",18380
28273,31015,"Americus, GA",11140
28274,31016,"Macon-Bibb County, GA",31420
28275,31016,"Thomaston, GA",45580
28276,31016,"Atlanta-Sandy Springs-Roswell, GA",12060
28277,31017,"Dublin, GA",20140
28278,31017,"Macon-Bibb County, GA",31420
28279,31018,,
28280,31019,"Dublin, GA",20140
28281,31020,"Warner Robins, GA",47580
28282,31020,"Macon-Bibb County, GA",31420
28283,31021,"Dublin, GA",20140
28284,31022,"Dublin, GA",20140
28285,31023,"Warner Robins, GA",47580
28286,31023,"Dublin, GA",20140
28287,31024,"Macon-Bibb County, GA",31420
28288,31024,"Milledgeville, GA",33300
28289,31024,"Atlanta-Sandy Springs-Roswell, GA",12060
28290,31025,"Warner Robins, GA",47580
28291,31027,"Dublin, GA",20140
28292,31028,"Warner Robins, GA",47580
28293,31029,"Macon-Bibb County, GA",31420
28294,31029,"Atlanta-Sandy Springs-Roswell, GA",12060
28295,31030,"Warner Robins, GA",47580
28296,31030,"Macon-Bibb County, GA",31420
28297,31031,"Macon-Bibb County, GA",31420
28298,31031,"Milledgeville, GA",33300
28299,31032,"Macon-Bibb County, GA",31420
28300,31033,"Macon-Bibb County, GA",31420
28301,31033,"Milledgeville, GA",33300
28302,31035,"Dublin, GA",20140
28303,31036,"Warner Robins, GA",47580
28304,31037,"Dublin, GA",20140
28305,31038,"Macon-Bibb County, GA",31420
28306,31038,"Atlanta-Sandy Springs-Roswell, GA",12060
28307,31039,,
28308,31041,"Americus, GA",11140
28309,31042,"Dublin, GA",20140
28310,31044,"Warner Robins, GA",47580
28311,31044,"Macon-Bibb County, GA",31420
28312,31045,"Milledgeville, GA",33300
28313,31046,"Macon-Bibb County, GA",31420
28314,31046,"Atlanta-Sandy Springs-Roswell, GA",12060
28315,31047,"Warner Robins, GA",47580
28316,31047,"Macon-Bibb County, GA",31420
28317,31049,"Dublin, GA",20140
28318,31050,"Macon-Bibb County, GA",31420
28319,48374,"Detroit-Warren-Dearborn, MI",19820
28320,48375,"Detroit-Warren-Dearborn, MI",19820
28321,29724,"Charlotte-Concord-Gastonia, NC-SC",16740
28322,29726,"Charlotte-Concord-Gastonia, NC-SC",16740
28323,29727,,
28324,29728,"Charlotte-Concord-Gastonia, NC-SC",16740
28325,29729,"Charlotte-Concord-Gastonia, NC-SC",16740
28326,29730,"Charlotte-Concord-Gastonia, NC-SC",16740
28327,29732,"Charlotte-Concord-Gastonia, NC-SC",16740
28328,29733,"Charlotte-Concord-Gastonia, NC-SC",16740
28329,29741,,
28330,29742,"Spartanburg, SC",43900
28331,29742,"Gaffney, SC",23500
28332,29742,"Charlotte-Concord-Gastonia, NC-SC",16740
28333,29743,"Gaffney, SC",23500
28334,29743,"Charlotte-Concord-Gastonia, NC-SC",16740
28335,29745,"Charlotte-Concord-Gastonia, NC-SC",16740
28336,29801,"Augusta-Richmond County, GA-SC",12260
28337,29803,"Augusta-Richmond County, GA-SC",12260
28338,29805,"Augusta-Richmond County, GA-SC",12260
28339,29809,"Augusta-Richmond County, GA-SC",12260
28340,29810,,
28341,29812,"Augusta-Richmond County, GA-SC",12260
28342,29816,"Augusta-Richmond County, GA-SC",12260
28343,29817,"Orangeburg, SC",36700
28344,29819,"Greenwood, SC",24940
28345,29821,"Augusta-Richmond County, GA-SC",12260
28346,29824,"Columbia, SC",17900
28347,29824,"Greenwood, SC",24940
28348,29824,"Augusta-Richmond County, GA-SC",12260
28349,29826,,
28350,29827,,
28351,50218,"Des Moines-West Des Moines, IA",19780
28352,50219,"Pella, IA",37800
28353,50219,"Oskaloosa, IA",36820
28354,50219,"Newton, IA",35500
28355,50220,"Des Moines-West Des Moines, IA",19780
28356,50220,"Boone, IA",14340
28357,50222,"Des Moines-West Des Moines, IA",19780
28358,50223,"Boone, IA",14340
28359,50225,"Pella, IA",37800
28360,50225,"Des Moines-West Des Moines, IA",19780
28361,50226,"Des Moines-West Des Moines, IA",19780
28362,50226,"Ames, IA",11180
28363,50226,"Boone, IA",14340
28364,50227,,
28365,50228,"Pella, IA",37800
28366,50228,"Des Moines-West Des Moines, IA",19780
28367,50228,"Newton, IA",35500
28368,50229,"Des Moines-West Des Moines, IA",19780
28369,50230,"Ames, IA",11180
28370,50231,,
28371,50232,"Pella, IA",37800
28372,50232,"Oskaloosa, IA",36820
28373,50232,"Newton, IA",35500
28374,50233,"Des Moines-West Des Moines, IA",19780
28375,50234,"Newton, IA",35500
28376,50234,"Ames, IA",11180
28377,50234,"Marshalltown, IA",32260
28378,50235,"Des Moines-West Des Moines, IA",19780
28379,50235,"Boone, IA",14340
28380,50236,"Ames, IA",11180
28381,50237,"Pella, IA",37800
28382,50237,"Des Moines-West Des Moines, IA",19780
28383,50237,"Newton, IA",35500
28384,50238,,
28385,50239,"Ames, IA",11180
28386,50239,"Marshalltown, IA",32260
28387,50240,"Des Moines-West Des Moines, IA",19780
28388,47403,"Bedford, IN",13260
28389,47403,"Bloomington, IN",14020
28390,47404,"Bloomington, IN",14020
28391,47404,"Indianapolis-Carmel-Anderson, IN",26900
28392,47405,"Bloomington, IN",14020
28393,47406,"Bloomington, IN",14020
28394,47408,"Bloomington, IN",14020
28395,47408,"Indianapolis-Carmel-Anderson, IN",26900
28396,47420,"Bedford, IN",13260
28397,47421,"Louisville/Jefferson County, KY-IN",31140
